text,label
"Standardized, reusable containers have fairly obvious benefits in shipping and within a plant. State five (5) purpose of these devices. ",Remember
Write a short note on block brakes.,Remember
Modify the algorithm to address security vulnerabilities in the software.,Apply
What is time constant?,Remember
What do you mean by excitation table of flip flop?,Remember
Plan a framework for implementing blockchain-based digital identity systems that provide users with control over their personal data and privacy.,Create
Explain in detail the working of square wave generators with a neat circuit diagram.,Remember
"Your team is working on a natural language processing (NLP) project for sentiment analysis of customer reviews. Compare the accuracy and interpretability of different sentiment analysis techniques (e.g., lexicon-based, machine learning-based) in analyzing sentiment polarity and emotion intensity.",Analyze
Who is the first president   of USA,Remember
Support your views with ONE (1) example for each strategy.,Evaluate
Give FIVE (5) differences between the bitmapped image  and vector graphics.,Understand
What is fouling?,Remember
Explain the significance of the position of rubber-synthesizing cis prenyltransferases in the structure of a rubber particle. ,Understand
Describe alkaloids chemically and how plants use this group of secondary metabolites to protect themselves from herbivores. ,Understand
Can you invent a new method for sustainable agriculture in arid regions?,Create
Plan a framework for implementing zero-trust security architecture in organizational networks to mitigate insider threats and unauthorized access.,Create
List various properties required for bearing material?,Remember
"Mr. Vilas brough an air-conditioner for Rs. 20,000; he paid tax of Rs. 2,000 and Rs. 200 for trnsport. If he sold it to a customer forRs. 22,500, what is the percentage profit or loss?",Apply
Compare different methods of employee training.,Evaluate
Describe dynamic load balancing using centralised work pool approach.,Understand
Explain the types of models in Batch Process.,Remember
"Determine the FS representation for the signal with periodic wave, shown below using exponential method.",Apply
Can you identify the key components of a well-balanced diet?,Remember
Explain Gibbs phase rules for metallurgical application?,Remember
"The correlation between the S&P 500 index fund and the emerging market fund is zero. Consider portfolio A, which consists of 80% of the S&P index fund and 20% of the emerging-market fund. Calculate portfolio A's expected return and standard deviation. ",Apply
Describe the concept or purpose of Qlassic and CIS (Construction Industry Standards) documents. ,Understand
"Within an organization, each employee holds different roles in the informal communication networks. Explain any FOUR (4) roles with an example for each role. ",Apply
"Explain the concept of stress concentration factors in mechanical components, discussing their calculation methods and effects on fatigue life.",Understand
Create an advertising campaign,Create
Explain any four IoT network protocols?,Analyze
Construct an alternative way to ...,Create
Construct a dictionary and a truth table to determine if the following statements are logically equivalent,Apply
Analyze the data on market trends to inform investment strategies.,Analyze
Identify and explain the possible consequences of connecting a database with a web application without using database pooling method.,Understand
Can you predict the outcome of a social movement based on historical trends?,Apply
How does the granularity of data items affect the performance of concurrency control?,Analyze
Determine the z parameters for the circuit shown in Fig.,Apply
Use statistical analysis to determine the correlation between variables.,Apply
"A rectangular column of 240 mm Ã 150 mm is subjected to a vertical load of 110 kN, acting at an eccentricity of 60 mm in a plane bisecting150 mm side. Determine the maximum and minimum stresses.",Apply
"Discuss the principles of intrusion detection and prevention systems (IDS/IPS), explaining their role in detecting and blocking network threats.",Understand
Construct a Radial Drilling Machine and Explain.,Remember
"Create a new song for the opening line of ""Mary had a little lamb"".",Create
"Explain the concept of polymorphic viruses in cybersecurity, discussing their evasion techniques and detection challenges.",Understand
Where are semiconductors used?,Remember
Discuss the disadvantages of LOCOS. ,Understand
How might old gardening techniques be combined to create a sustainable urban garden?,Create
Discuss major tasks in data preprocessing.,Understand
Debate the ethical implications of data mining techniques in online advertising for user privacy and autonomy.,Evaluate
"Evaluate the impact of feature selection methods (e.g., filter methods, wrapper methods, embedded methods) on the performance of machine learning models.",Analyze
What is topological Sorting?,Remember
Explain various stages of combustion in S.,Remember
State the types of programming languages and explain any two.,Remember
The lifetime  of an article has a normal distribution with mean 400 hours and standard deviation 50 hours.,Remember
"Discuss the principles of imbalanced datasets in machine learning, discussing techniques for handling class imbalance such as oversampling and undersampling.",Understand
Enumerate the differences between amplitude modulation (AM) and frequency modulation (FM) in radio communication?,Remember
Explain with neat sketch the Peak and Residual shear strengths of soils.,Understand
Draw the TCA cycle.,Remember
"Interpret the concept of environmental sustainability in civil engineering projects, discussing strategies for reducing carbon footprint and promoting green infrastructure.",Understand
Illustrate the water cycle in a detailed diagram.,Apply
Invent a method for automatically generating synthetic training data for natural language processing tasks such as sentiment analysis and text classification.,Create
How parameterized constructors get executed in multilevel inheritance?,Analyze
Determine how to minimize the total cost of operating and purchasing a telephone for the next six years.,Apply
What is fractal?,Remember
Sketch the 1-V curve of a zener diode and explain what a zener breakdown is. ,Apply
State which database architectures you will prefer for following application.,Apply
Discuss the various exceptional conditions that should be handled while using stack operations.,Remember
Elaborate on how you will use IoT for remote healthcare.,Remember
Recall the major achievements of a famous inventor.,Remember
"Evaluate the effectiveness of different software design patterns (e.g., singleton, factory, observer) in promoting code reusability and maintainability.",Analyze
In the toggle mechanism shown in Fig.,Apply
"Suppose you're developing an Internet of Things (IoT) application for smart home automation. Describe the wireless communication technologies and network topologies you would employ to connect sensors, actuators, and control devices.",Understand
Write a short note on checking verticality of tall building.,Understand
What do you mean by carbon nanotubes?,Remember
State the SIX categories in soil taxonomy. ,Remember
What is the formula for calculating the area of a rectangle?,Remember
Explain the functions of LCD pins and draw the interfacing diagram of LCD with Arduino board.,Understand
Explain Eulerâs method for the solution of ordinary differential equation.,Remember
"Explain the concept of feature engineering in machine learning, discussing techniques for extracting relevant features from raw data.",Understand
Write a note on User Interface Design.,Remember
Write a note on memory hierarchy.,Remember
Define the following with examples.,Remember
Give detail classification of measuring instruments.,Remember
Briefly explain how the aggregation processes could improve the water quality in a water treatment plant.,Understand
Explain the process of mitosis.,Understand
What is a stepper motors?,Remember
"Besides silicon and germanium, name ONE (1) other material which could be used to fabricate transistors. ",Understand
How do you design an inclusive public space for people of all abilities?,Create
State uses and characteristics of contour lines.,Remember
Define CDF and state any four properties of CDF.,Understand
What are the various types of mixers used for paste and plastic materials?,Remember
What is compensator?,Remember
Explain Different type of join with suitable example.,Remember
Explain Fixed Partitioning and Dynamic Partitioning memory management Schemes.,Understand
Debate the ethical considerations of using AI algorithms for facial emotion recognition.,Evaluate
"For any points which fall under the curve, explain the combination of production for steel and bricks. ",Understand
List the register and data structure that are uses in Multitasking.,Remember
Explain the processing of eukaryotic mRNA transcripts prior to translation. Indicate the chemical bases for each step. ,Understand
How do you build a functional 3D printer?,Create
Give classification of Input-output Devices. Explain any four properties of classification used for I/O devices.,Remember
"Using Gauss - Divergence Theorem, show that",Analyze
Differentiate between TIG welding and MIG welding.,Analyze
Explain the concept of transaction.,Remember
Assess the feasibility of using shape optimization techniques for improving the aerodynamic performance of automotive vehicles.,Evaluate
Explain the difference between standard concrete and special concrete.,Analyze
What is doubly linkedlist.,Remember
Autoclave aerated concrete block is gaining popular in high rise construction. Briefly illustrate what are the unique features of the autoclave aerated concrete block. ,Understand
"Assess the effectiveness of multiple access techniques (e.g., FDMA, TDMA, CDMA) in optimizing spectrum utilization in cellular networks.",Evaluate
How do teenagers use code in emails and instant messages?,Apply
What has the author used to create this effect,Analyze
Mass media regularly use women in the mediuin of marketing and advertising. Discuss the possible negative consequences for various segments of the population and society. ,Understand
Determine the equilibrium constant of a chemical reaction using experimental data.,Apply
List the advantages of using steel trusses over timber trusses in building construction?,Remember
Debate the ethical implications of using autonomous robots for bridge inspection and maintenance.,Evaluate
Differentiate between deductive and inductive reasoning.,Understand
A steel rod 6m long and 30 mm diameter is used as a column. One end is fixed and other is free. Determine the crippling load by Eulerâs formula.Take E = 200 GPa.,Apply
Explain idealized stress strain curve for plastic analysis.,Understand
What are pipeline hagards?,Remember
Modify the algorithm to improve the efficiency of the sorting process.,Apply
Debate the ethical implications of using autonomous robots in search and rescue operations during natural disasters.,Evaluate
The furnace wall consists of 120 mm wide refractory brick and 120 mm wide insulating fire brick separated by an air gap.,Apply
Define following terms,Remember
Explain any three operations on sequential file organization with example.,Remember
What adjustments would you make to a weather app to enhance user experience?,Create
What are various types of welding joints used in pressure vessels?,Remember
Calculate the displacement of an object using kinematic equations.,Apply
Briefly  discuss  how  TQM  could  be  applied  in  the  management  of  the newspapers' editorials.,Apply
Explain any three methods of subsurface investigation.,Remember
How would you break down a complex geological formation into its geological processes?,Analyze
How are the adolescents with ASD similar of different from each other in their sources of communication breakdowns ?,Analyze
Draw and explain torque-Slip characteristics of 3 phase induction motor with respective mathematical expressions. Clearly mark the two regionsand point of maximum torque and starting torque,Remember
"A software development team is evaluating the adoption of DevOps practices for streamlining the software delivery pipeline. Evaluate the benefits and challenges of implementing DevOps, including automation, collaboration, and continuous integration/continuous deployment (CI/CD) processes. Recommend organizational changes and tooling solutions to facilitate DevOps adoption and improve software delivery efficiency.",Evaluate
Give the three (3) categories of primitive data types and briefly explain what each category is used for.,Remember
Can you explain what is happening . . . what is meant . . .? ,Understand
How would you use your artistic skills to create a visual representation of a scientific concept?,Apply
Write a note on Rain Water Harvesting and its importance.,Understand
Evaluate the trade-offs between using a synchronous and asynchronous communication model in distributed systems architecture.,Analyze
Discuss the differences between a stick diagram and an actual layout. ,Understand
Explain the functions of following pins of ADC 0809.,Understand
Derive the data rate that is generated by the digitization procedure in each case assuming that the Nyquist theorem is applied with 12 bits per sample for the speech signal and 16 bits per sample for the music signal. Give your answers in kilo -Byte-per-second (kB/s).      ,Apply
Write short note on folding to print style.,Remember
A soil mass is retained by a smooth backed vertical wall of 6 m height.,Apply
Outline the main steps of a problem-solving process in environmental science.,Analyze
What is software SCM repository?,Remember
Solve a complex optimization problem involving route planning for urban transportation systems and evaluate the efficiency of different routing algorithms.,Apply
Outline the key factors influencing climate patterns.,Analyze
"Compare the characteristics of shallow neural networks and deep neural networks, assessing their suitability for modeling complex relationships in data.",Analyze
"Annealing is a thermal process typically performed after ion implantation. With the aid of diagrams, briefly discuss the purpose of this process. ",Understand
"What is the definition of the word ""philanthropy""?",Remember
What is the setting of To Kill a Mockingbird?,Remember
"Compare the features and performance of different equalization techniques (e.g., linear equalization, decision feedback equalization, adaptive equalization) in compensating for channel distortion.",Analyze
Write a short note on Saytzeff rule.,Analyze
Argue for or against school uniforms.,Evaluate
What is containment?,Remember
How could old fashion trends be combined to create a fresh and modern style?,Create
Draw line code formats for 10110100.,Remember
"Discuss the principles of error detection and correction codes (e.g., Hamming code, CRC), explaining their mechanisms and efficiency.",Understand
"List FIVE (5) suggestions on how Malaysian public listed company director in Malaysia can perform  'Duty to use Reasonable Care, Skill & Diligence'. ",Remember
Can you list some benefits of regular exercise?,Remember
"Contrast the principles of model-based clustering and density-based clustering algorithms, discussing their respective approaches to identifying clusters in data.",Analyze
"A renewable energy company is designing a solar power plant for generating electricity in a desert region with high solar irradiance. Analyze the factors that influence the selection of solar photovoltaic (PV) technologies (e.g., monocrystalline, polycrystalline, thin-film) and mounting configurations for maximizing energy yield and minimizing land use.",Analyze
Tabulate the differences between a contour map and a topographic map in surveying?,Remember
Trace the value of alpha after the following code executes. int alpha[5];int j;alpha[0] = 5;for (j = 1; j < 5; j++){if(j % 2 == 0)alpha[j] = alpha[j – 1] + 2;else alpha[j] = alpha[j – 1] + 3;},Analyze
Can you predict the outcome of a marketing strategy using market analysis?,Apply
"Illustrate with a labeled drawing the pathway of sulfate assimilation in leaf mesophyll cells. In your answer, describe how sulfate is transported from the root to leaf cells, the energy requirements of sulfate assimilation, and the fate of unassimilated sulfate. ",Understand
"You are tasked with designing a cybersecurity framework for securing Internet of Things (IoT) devices in a smart city infrastructure. Create a comprehensive cybersecurity framework that addresses the unique challenges of IoT security, including device authentication, data encryption, firmware updates, and anomaly detection for IoT networks and applications.",Create
"With suitable examples, briefly discuss the importance of soil aeration.",Understand
"Consider you're designing a sustainable building with green infrastructure features. Describe how you would integrate passive solar design, rainwater harvesting, and green roofs to enhance energy efficiency and reduce environmental footprint.",Understand
What is Backface?,Remember
Compose an original work which incorporates five common materials in sculpture.,Create
"Compare the crippling loads given by Eulerâs and Rankineâs formulae for a steel strut 2.5 m long having outer & inner diameter as 40 mm and30 mm respectively loaded through pin jointed at the ends. Take yield stress as 320 N/mm 2 the Rankineâs constant 1 7500, E = 2 Ã 105 MPa.",Analyze
Explain coordinate system with types in brief?,Remember
Propose a line-up procedure that police departments can use to improve the accuracy. of eyewitness testimony. Support your proposal with ONE (1) relevant example. Elaborate your example in details. ,Create
How do you infer the cultural influences on a fashion trend?,Analyze
"Given these five corrosion inhibitors, V, W, X, Y, Z, identify which are passivators  ",Understand
"Using information from the book about one of the main characters, rewrite the ending of the book.",Create
Group these elements based on their shared chemical properties.,Understand
What is mean by primitive data type and list out primitive data types available in Java with example?,Remember
Calculate the power output of a machine using mechanical work.,Apply
"Evaluate the effectiveness of different erosion control measures (e.g., riprap, vegetation, retaining walls) in mitigating soil erosion and protecting slopes.",Analyze
Define ABCD parameters and Hybrid parameters of two port networks.,Remember
Use Gauss’ Law to find the electric field between the plates when the charge on them is Q,Apply
"If notes are available on the professor’s website, how should those notes be used?",Apply
What are different factors affecting sag of transmission line?,Remember
"In all analysis methods, the effects of turbulence have to be modeled unless all the scales of motion are represented explicitly as in Direct Numerical Simulation (DNS). Explain why it is not practical to analyze flows in practical hydraulic engineering by DNS. ",Understand
What is Microprogram sequencing? Differentiate between Hardwired control and Microprogrammed control.,Remember
Recognize subjectivity in a debate about the best form of artistic expression.,Evaluate
"Compare the features and performance of different natural language processing (NLP) techniques (e.g., tokenization, stemming, lemmatization) in text analysis tasks.",Analyze
Assess the effectiveness of flood mitigation measures in reducing the risk of urban flooding in coastal cities.,Evaluate
"A tightly stretched string with fixed ends x = 0 and  x = l is initially at rest in its equilibrium position is set to vibration by giving each point a velocity 3x(l â x) for 0 < x < l. Find the displacement y(x, t) at any time t.",Apply
Compare the two artworks and contrast their styles.,Understand
"Explain the concept of hyperparameter tuning techniques, discussing their strategies for optimizing model performance.",Understand
Describe the features of lactate dehydrogenase (LDH) as an isozyme. Discuss the diagnostic importance of LDH.,Understand
"As a data scientist, you are analyzing customer churn for a subscription-based service. Explain how you would apply predictive modeling techniques such as logistic regression or random forests to forecast and mitigate customer attrition.",Apply
Describe the THREE (3) causes of concrete blister. ,Understand
"A manufacturing facility is implementing an industrial automation system for controlling and monitoring production processes. Compare the features and scalability of different fieldbus protocols (e.g., Profibus, Modbus, EtherCAT) for connecting sensors and actuators in industrial control systems.",Analyze
"A water utility company is evaluating the effectiveness of stormwater management systems for flood prevention and water quality protection. Evaluate the performance of green infrastructure practices, including permeable pavements, rain gardens, and detention ponds. Propose stormwater management strategies and green infrastructure designs to reduce runoff volume and pollutants in urban watersheds.",Evaluate
Evaluate any FIVE (5) power bases. Provide a relevant example for each power base. ,Evaluate
Explain whether using women as sexual objects can grab the viewer's attention and lend to interest to a product or service. ,Understand
Explain the causes of historical events,Understand
Is there a better solution to . . .?,Evaluate
State and explain any three open source embedded platforms.,Remember
Explain the different types of ADCs.,Remember
What conclusions can you draw by combining historical records from different cultures?,Create
What is indexing?,Remember
Describe the term 'urbanization' and discuss how urbanization influences the development of marketing and advertising strategies.,Understand
Explain the Pneumatic Power supply with neat sketch.,Remember
What is the need of electric vehicle?,Understand
Compare SLL with DLL?,Analyze
Find the inverse Laplace transform of given network given F( s).,Apply
Define with examples.,Remember
Distinguish clearly between power and authority.,Analyze
Choose a documentary to recommend for raising awareness.,Evaluate
Demonstrate the steps of a physics phenomenon through computer simulations.,Apply
List and explain different types of iterators in STL.,Remember
Devise a new system for automatically classifying and prioritizing cybersecurity incidents based on their severity and potential impact on business operations.,Create
Your organization is deploying a 5G cellular network to provide high-speed internet access and low-latency communication services to urban areas. Analyze the differences between using millimeter-wave (mmWave) spectrum and sub-6 GHz spectrum for 5G deployment in dense urban environments.,Analyze
Briefly describe the advantages of marker assisted selection in farm animal breeding. ,Understand
Describe the feeling of excitement.,Understand
Explain 3-Tier architecture in the context of Java Web Architecture at server side.,Understand
Create a storyboard for a sequel to your book. Use the same characters.,Create
PEST and SWOT are popular strategy tools. Discuss how the TWO(2) tools can be applied in manufacturing business environment.,Apply
Explain the working of Digital to analog converter.,Analyze
What are zeolites?,Remember
Describe price feedback effect by using relevant example.,Understand
What are the considerations for natural lighting in a residential building?,Apply
Explain briefly USM process characteristics.,Remember
Can you integrate telemedicine capabilities into a healthcare management system?,Create
Categorize the different types of psychological therapies.,Analyze
A bolt is subjected to an axial pull of 8kN and a transverse shear force of 3 kN.,Apply
State the four different bias modes of a BJT and explain how they are obtained. ,Understand
Demonstrate the steps of a chemical reaction through a laboratory experiment.,Apply
Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,Evaluate
Write a short note on diazotisation and coupling in azo dyes.,Apply
Identify any TWO (2) advantages of matching demand strategy and level strategy each in preparing aggregate production plan. ,Remember
Can you label the components of a typical animal cell?,Remember
Draw and explain Nonaka's model of knowledge creation and transformation in detail.,Understand
Explain Risk identification process?,Analyze
Discuss the procedures of the non-suspended reinforced concrete ground floors construction. ,Understand
Describe the methodology of determining the transcriptional start site using RACE-PCR. ,Understand
What are types of Electric Vehicles?,Remember
Describe the operation of timer 555 with suitable block diagram.,Remember
Can you identify the interactions between different characters' motives in a complex storyline?,Analyze
What are the units of corrosion penetration rates? Relate these to Faraday's law,Remember
Determine the Fourier transform of the following continuous time signals.,Apply
Invent a method for automatically generating music playlists tailored to individual preferences and mood using machine learning and audio analysis.,Create
Propose Java Web architecture diagram for the above case study and explain.,Create
Identify the key enzymes and explain their roles in fatty acid biosynthesis that contribute to the unique fatty acid composition of palm mesocarp oil.,Understand
Describe the process of cellular respiration in detail.,Remember
Explain MIG welding processes with a neat sketch.,Remember
Support your answers with ONE (1) example from everyday life for each type of personality. ,Evaluate
"A manager of a small company makes the following statement - ""We need to keep hiring additional workers up to the point where the marginal productivity of the last worker we hire is at its maximum. This way we can maximize the total productivity of the firm.""  Critically evaluate this statement. ",Evaluate
Judge the effectiveness of advanced propulsion systems in improving fuel efficiency and reducing emissions in marine vessels.,Evaluate
Recite a policy of immigration in Europe .,Remember
Write short notes on:,Remember
Propose a solution for integrating artificial intelligence and machine learning algorithms into healthcare systems for predictive diagnosis and personalized treatment.,Create
Enzymes are applied in the medical field based on their specific functions. List the THREE main areas of clinical enzymology and provide ONE example how enzymes are used in each area. ,Understand
Can you describe the effects of climate change on ecosystems?,Remember
A client wishes to renovate his balcony at first floor by replacing the metal handrail with glass panel. Recommend a suitable type of glass to the client and justify your answer. Please be reminded that safety is the major factor in all cases. ,Evaluate
Can you predict the outcome of a social policy change using simulation models?,Apply
In what ways do female offenders differ from male offenders,Analyze
Draw a neat sketch of broach and name its different parts.,Remember
What is landslide?,Remember
Explain the relationship between HTTP GET method and URL Rewriting in the context of session management.,Understand
"Explain the concept of DevOps (development and operations), discussing its principles and practices for improving collaboration and software delivery.",Understand
Evaluate the evidence supporting the use of composite materials for lightweighting in automotive engineering.,Apply
Define Condensation?,Remember
How do you build a functional prototype for a new product?,Create
Can you apply the method used to some experience of your own . . .?,Apply
Translate your understanding of ethics to analyze this moral dilemma.,Understand
Ten coins thrown simultaneously.,Analyze
"If the value of the bond is RM900 and coupon are paid semi-annually, compute the yield to maturity (YTM) and the current yield of the bond. Interpret your answers. ",Apply
Describe an experiment to answer the question of the effects of weight on the fall of an object.,Apply
Devise a different way of using X,Create
"Distinguish between PAM, PWM and PPM.",Remember
Propose and evaluate innovative strategies for mitigating algorithmic bias in recommender systems.,Apply
What is an Instruction Cycle.,Remember
The principal tensile stresses at a point across two perpendicular planes are 100 MPa and 50 MPa.,Apply
Malaysia is currently having trade deficit and policy maker tries to improve the balance of trade by depreciate the Ringgit Malaysia. Discuss the impact of this policy by using an appropriate diagram. ,Understand
Write a note on setting  out a building?,Remember
Explain in brief folding to paper style.,Remember
Describe the objective and classification of triangulation survey.,Understand
Give an example of using the laws of supply and demand to analyze changes in market prices.,Apply
Examine the purpose of a strain gauge in experimental stress analysis?,Remember
"Given the data available on a research question, take a position and defend it.",Evaluate
Describe the sound of crashing waves.,Understand
Show the steps to calculate the circumference of a circle.,Apply
Assess the efficiency of energy harvesting systems in converting ambient energy into electrical power.,Evaluate
How is the equilibrium constant K related to the standard free energy change?,Analyze
Explain fiber reinforced composites and particle reinforced composites.,Remember
Propose a framework for implementing green building certification standards in residential and commercial construction projects to promote energy efficiency and environmental stewardship.,Create
You are responsible for implementing a disaster recovery plan for your organization's IT infrastructure. Analyze the differences between using synchronous replication and asynchronous replication for data backup and recovery in case of system failures.,Analyze
Explain Steps to transfer Data Serially in 8051 microcontroller.,Remember
"Explain the concept of fatigue failure in mechanical components, discussing factors such as stress concentration, cyclic loading, and material properties.",Understand
Can you create an illustrated diagram of the carbon cycle?,Analyze
What hypotheses would you formulate for an ecology experiment on ecosystem dynamics?,Create
Discuss the relationship between advertising and children. ,Understand
Draw block diagram of regulated power supply and explain the function of each block?,Analyze
"Evaluate the performance impact of different caching strategies (e.g., write-through, write-behind, read-through, read-around) in distributed systems.",Analyze
Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4) ,Evaluate
Classify solid insulating materials according to the temperature ranges. Hence write properties and applications of any two materials from ClassA type.,Remember
Construct Minimal spanning tree for the following graphs using prims algorithm.,Remember
"What are different methods of sounding,State any one method in detail?",Remember
Analyze the historical records to understand cultural shifts over time.,Analyze
List any THREE (3) practical approaches for payment collection  in revenue cycle.,Remember
Enlist different ceramic materials used in building construction.,Remember
How do you analyze a marginally RCT ,Analyze
Interpret the concept of regular expressions and their applications in text processing and pattern matching.,Understand
Discuss the biological factors that cause the deterioration of cut flowers.,Understand
Identify FIVE (5) problem solving processes. ,Remember
Reproduce the steps to implement a depth-first search algorithm for a graph?,Remember
Explain the structure of a V86 Task in detail.,Analyze
Explain Risk Projection and Risk Refinement in detail.,Remember
"Imagine you're implementing a reinforcement learning algorithm for training an autonomous robot to navigate a maze. Explain how you would define the environment, reward structure, and exploration-exploitation strategy to learn an optimal policy.",Understand
Describe âmechanism-based inhibitorsâ. ,Understand
Rewrite the story from an animal’s point of view.,Create
Which are the factor that affect on the output of the voltage regulator?,Remember
Differentiate between “trial pits' and 'boreholes”. ,Analyze
Propose innovative solutions for reducing energy consumption in industrial refrigeration systems.,Apply
Derive an expression for the inductance of three phase overhead transmission line when conductors are unsymmetrical spaced buttransposed.,Analyze
Solve a complex control problem involving real-time monitoring and control of traffic flow in urban road networks.,Apply
"Compare the sustainability credentials of different building certification systems (e.g., LEED, BREEAM, Green Star) in promoting environmentally responsible construction practices.",Analyze
Briefly describe the general properties of plastic in terms of strength and durability. Comment also why plastic is not suitable to use as reinforcement bar for concrete structure. ,Evaluate
Explain theory of indicators and also explain a difference of 2 PH is required for colour change.,Analyze
Interpret the symbolism in a famous artwork.,Understand
Rank the attributes of an effective marketing campaign.,Evaluate
Explain the durability of concrete? What effect the water- cement ratio makes on durability?,Remember
"Define plastic hinge, load factor and shape factor.",Remember
Estimate the difficulty of the question,Evaluate
How would you investigate this abnormality,Analyze
How do you build a structurally resilient suspension bridge?,Create
Design Phase Shift oscillator using operational amplifier for output frequency of 1KHz.,Apply
Explain two types of rotor construction of a three phase induction motor with the help of suitable diagrams.,Remember
Explain the following terms with its type.,Remember
Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,Evaluate
Define with an example:,Remember
Differentiate between humic and non-humic substances. ,Analyze
Derive the relegation ship between Springs in Series and Parallel.,Analyze
Discuss TWO adverse consequences of using wetlands as recipients of irrigation wastewater. ,Understand
Retell the steps to configure port security on a Cisco switch?,Remember
Describe the process of mitosis in cell division.,Remember
Derive the equation for elevation in boiling point and show it is colligative properties.,Apply
Criticize the robustness of a natural language processing (NLP) model for sentiment analysis in handling sarcasm and irony.,Evaluate
Classify hydro electric power plant based on i) head ii) load,Remember
Write note on stiffness method and write elements of displacement matrix for following figure.,Remember
Explain the property of ceramic material.,Remember
"In your opinion, which parental group selected will give a higher gain in Kaseem's breeding programme. Show the calculation and justify your answer. ",Evaluate
Explain the working of an universal motor with help of suitable diagram.,Remember
Explain Gauss Seidel method for solution of simultaneous equation.,Understand
Write a note on file operating modes.,Remember
Explain the effect of water cement ratio and effect of maximum size of aggregate on the strength of concrete.,Remember
Define Basic work content.,Remember
Outline your experience in working with service users,Understand
Evaluate the effects of air pollution on public health.,Evaluate
You are working on the design of a sustainable building envelope for a green architecture project. Describe how you would apply passive solar design principles and building energy modeling software to optimize daylighting and thermal comfort while minimizing energy consumption.,Apply
Identify the differences between flexible and rigid pavements in road construction?,Remember
Explain on delete cascade command with suitable example.,Remember
Provide a real life example on conflict of interest situation.,Understand
Describe how the increase of soil organic matter level may immobilize some nutrients in soil. ,Understand
Analyze the ethical dilemmas associated with the development and deployment of autonomous weapons systems.,Apply
"In a table form, differentiate between RefSeq and GenBank DNA sequences. ",Analyze
"Market anomalies are research findings that do not support market efficiency hypothesis; that is, they are evidence that inefficiencies do exist. Discuss FIVE (5) common market anomalies. ",Understand
Can you list the steps involved in the scientific method?,Remember
Discuss the importance of Philip Crosby's suggestion on âdo it right the first timeâ by manufacturing company. ,Understand
What is the name of your favorite childhood toy?,Remember
"Suppose you're designing a renewable energy system using solar photovoltaic panels. Describe how you would calculate solar irradiance, panel efficiency, and energy output to size the system and estimate electricity generation.",Understand
Show that the vector field.,Evaluate
The following marks have been obtained by a class of students in 2 papers of mathematics.,Apply
Judge the winner of a culinary competition.,Evaluate
"Interpret the concept of stress analysis in beams, discussing methods such as bending moment diagrams and shear force diagrams.",Understand
With the help of neat sketch explain single block brake.,Understand
State in your own words where in the library to find previous issues of journals that are no longer in the display racks.,Understand
Explain armature reaction in DC machine with suitable diagrams.,Understand
"In a magnetic material, hysteresis loss is 150 W when maximum flux density of 1.3 tesla and frequency is 50 Hz. What would be hysteresisloss if flux density is decreased to 0.8 tesla and frequency is increased to 60 Hz? Assume that hysteresis loss is proportional to (B m)1.7.",Apply
"Compare the features and performance of different time series forecasting methods (e.g., ARIMA, LSTM, Prophet) in predicting future trends and patterns in data.",Analyze
Propose a method for optimizing the design of wind turbine blades using topology optimization and additive manufacturing techniques for improved energy extraction.,Create
Compare Brushless DC motor with conventinal DC motor.,Analyze
Write a program in C to configure Port 1 as input port and Port pin P2.,Apply
Predict what would happen if ...,Apply
Convince investors to fund your startup.,Evaluate
Construct a divided difference table from the following data.,Apply
Derive the expression for rise in pressure in the impeller of a centrifugal pump.,Analyze
Companies must take reasonable steps to ensure that their investors enjoy equal access to material information. Briefly describe SIX (6) corporate disclosure policies under Main Market Listing Requirements (MMLR). ,Remember
Illustrate with suitable circuit diagram inverting comparator.,Apply
Analyze the ethical considerations surrounding the collection and use of personal data by wearable devices and IoT sensors.,Apply
How can you experiment to investigate the effects of different incentives on employee productivity?,Apply
Explain the internal diagram of IC 7490.,Remember
Formulate an algorithm for optimizing the design of passive solar heating systems in residential buildings to minimize heating costs and environmental impact.,Create
Compare different methods of customer feedback collection.,Evaluate
Explain two position and floating control mode in brief with neat sketch.,Remember
Explain cavitation and NPSH in pump.,Remember
Identify one problem in the book and give an alternate solution one not given by the author.,Create
Distinguish between Filmwise and Dropwise Condensation.,Analyze
The water surface levels of two reservoirs differ by 12 m.,Apply
Write down various applications of Nanomaterials in Chemical industries.,Remember
Categorize the different types of literary genres.,Analyze
"Evaluate the effectiveness of different incident response frameworks (e.g., NIST, SANS, ISO/IEC 27035) in handling cybersecurity incidents and minimizing business impact.",Analyze
Delineate modulus of counter.,Remember
Label the elements on the periodic table.,Remember
What is plate tectonics?,Remember
Distinguish between âland surveyor' and 'quantity surveyor'.,Analyze
Develop a questionnaire based on at least FOUR open-ended and FOUR closed-ended questions for the interviews.,Create
Develop a new method for assessing the resilience of transportation infrastructure to climate change-induced hazards such as flooding and extreme weather events.,Create
Solve the system of linear equations using matrix operations.,Apply
List out the properties of continuous time Fourier Series.,Understand
Tell me about a recent book you've read.,Remember
Recognize the purpose of a geotechnical investigation in foundation design?,Remember
