text,label
Provide some justifications for the data warehouse architecture that you have chosen in Q2 (a).,Evaluation
Write an essay in not more than 250 words about India and Technological Advancement. Use active voice as much as possible.,Synthesis
How could we determine the number of pennies in a jar without counting them?,Synthesis
How do we efficiently combine multiple subject graphs to construct an aig with choice,Synthesis
Develop a menu for a new healthy foods restaurant,Synthesis
Describe the THREE (3) elements of problem structure of a company. Contrast a structured problem to an unstructured problem. Discuss briefly which levels of management typically deal with structured problems and with unstructured problems. ,Analysis
Retell the story in your words.,Comprehension
Describe FIVE (5) techniques to achieve dominance. ,Knowledge
Distinguish between objectives and learning outcomes when planning a lesson. ,Analysis
Compare three celebrations using a Venn diagram.,Analysis
Explain and differentiate between TWO types of aggregations when colloidal particles are unstable. ,Analysis
Inspect the pattern of GPS positions relative to the “known” published value,Analysis
List the advantages and disadvantages of Public Offering.,Knowledge
What would result if …,Application
Identify any TWO (2) product design strategies you have learned. Explain how both strategies could be useful for instant respond to customer demand. ,Comprehension
"State TWO examples for inorganic and organic contaminants, respectively. ",Knowledge
State the five assumptions of an ideal diode. ,Knowledge
Choose a character. Rewrite a scene from the story from this character's point of view.,Synthesis
Critically review how a shift in the mental model with a different set of assumptions could change Yahoo.,Evaluation
Translate an equation into a computer spreadsheet.,Comprehension
Describe the limitations of using ribozyme as a catalyst. ,Comprehension
Explain the use of scaffolding in construction. ,Comprehension
Define instructional materials and provide an example of it. ,Comprehension
Determine the intrinsic value of KMK Corporation's common stock. ,Application
How many states are there in USA,Knowledge
"Referring to the given poster design, explain in details the usage of elements and principles of arts. ",Comprehension
Suggest a procedure which uses k-means as a subroutine with a better chance than k-means in obtaining good clustering.,Synthesis
What would happen if . . .?,Synthesis
Suggest any THREE (3) scenarios where users  may benefit from using video calls in their communication.,Synthesis
Describe THREE factors that affect soil aeration. ,Comprehension
Audit committee is responsible to implement and support the monitoring function of the board of directors. Develop a list of best practices for audit committee meeting. ,Synthesis
Briefly explain FOUR (4) advantages and disadvantages of option trading. ,Comprehension
Oxidation is one of the most important thermal processes. Briefly explain the TWO (2) types of oxidation process. ,Comprehension
Write 5 new titles for the story that would give a good idea of what it was about,Synthesis
Define briefly the role of marketing in advertising effectiveness. ,Knowledge
"Critically appraise the five competitive forces encased within Porter's ""FIVE FORCES"" model within the context of a profit-oriented organization and discuss the threat posed to the firm by each of these forces.",Evaluation
"Given the data we've looked at on this topic, evaluate how appropriate this conclusion is and defend your answer.",Evaluation
Translate a written text aloud from L2 to English.,Comprehension
Provide three (3) situations whereby it will be useful to use reference variables as parameters.,Knowledge
List another TWO isotherms besides Langmiur isoterm. ,Knowledge
Assess THREE (3) brain structures that are associated with the language / speech function. Elaborate your answers with example. ,Evaluation
Explain about interactive multimedia.,Comprehension
Evaluate THREE (3) neurocognitive difficulties that may be experienced by people with suicidal-related behaviors. ,Evaluation
How could we develop a coherent measure of success for organisations engaged in this type of activity with young people?,Synthesis
Explain how transactions are audited in an electronic data interchange environment. ,Comprehension
"MVC (Model View Controller) leads to low coupling"". Justify.",Evaluation
What happens if you change the direction of the displacement (but not its size)?,Application
Suggest THREE (3) steps that Annie should do in multimedia authoring.,Synthesis
Explain how SWOT and Porter's techniques is applied in the manufacturing industries.,Application
"Optimization of medium and culture conditions of a fermentation process can be conducted by using multifactor experimental design or response surface optimization. With aid of a flow chart, compare and contrast these two methods.",Analysis
"Media planners want both effective and efficient media buys. In your role as a new media planner of a digital marketing agency, explain how would you know you have made an effective advertising buy over the internet. ",Comprehension
Create several scientific hypotheses to …,Synthesis
Describe color wheel. ,Knowledge
Briefly analyse the SIX (6) internal control procedures over the payroll process of a multinational organisation. ,Analysis
Define privacy.,Knowledge
Discuss  any THREE  (3) negative  impacts  of entertainment  media to our society.,Comprehension
How many loop statement available in c++?,Knowledge
Identify FOUR (4) factors that affect the willingness of people to perform prosocial behaviors. ,Comprehension
"John Watson passed away and left behind a legal child, Mary Watson, as well as two girlfriends, Susan and Petty, who were in their 8 week of gestation. Susan claimed that she bore an illegitimate child of John Watson. Propose and design the most suitable paternity experiment to prove Susan's claim. You may outline your experiment using schematic diagram(s). ",Synthesis
Decide whether you learned enough about electricity from this book.,Evaluation
Define and explain reinvestment risk with an example. ,Comprehension
Identify the key points in the text ,Comprehension
Can you group by characteristics such as . . .?,Application
Suggest and justify ONE (1) strategy that your company may consider for marketing its products internationally. ,Evaluation
State your recommended solution with justification.,Evaluation
Discuss FIVE (5) stages of crisis management. Provide your discussion with ONE (1) appropriate example for each stage. ,Comprehension
Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,Synthesis
Prepare a time-phased product structure. ,Application
Explain the development process for a building construction.,Comprehension
Outline in your own words how the Leggo's Tomato Paste advertisement sells their product.,Comprehension
Identify THREE (3) types of mortar used in wall construction. ,Comprehension
Draw Production Possibilities Frontier and Trading Possibilities Frontier for China and South Africa.,Comprehension
Compare and contrast our school to other communities.,Analysis
"As a spokesperson that is handling the crisis, identify TWO (2) potential trick questions that might be asked by the reporters during the press conference. Provide your answer with explanation and an example for each trick question identified. ",Comprehension
The independence of external auditors is extremely critical due to their roles in providing true and fair view on a company financial position. Develop THREE (3) safeguards to reduce the threats on external auditors' independence. ,Synthesis
Nomination committee plays a crucial role in ensuring the continuity of the board of directors into the future. Analyse the functions of nomination committee in the context of corporate governance. ,Analysis
Discuss in details what Accounting Information Systems (AIS) is. ,Comprehension
Specify TWO (2) limitations of k-means clustering.,Knowledge
Write in details FIVE (5) phases of design process.,Comprehension
Describe dynamic load balancing using centralised work pool approach.,Comprehension
"You are on a mission to study the microbial diversity in a hyperarid desert. Design experimental steps in collecting, storing, and analyzing the samples. Justify the choices in each step and predict the types of microbes that could be found. ",Evaluation
Describe the term 'urbanization' and discuss how urbanization influences the development of marketing and advertising strategies.,Comprehension
Justify the concept of inheritance and give the sample of code to illustrate your answer.,Evaluation
"Explain in detail the chemisorptions of hydrocarbon (eg. alkene, alkyne etc). Focus only on molecular adsorption of hydrocarbon on solid surface at low temperature.",Comprehension
"With the aid of diagrams, describe how the soil structure influences the rate of water leaching.",Comprehension
Discuss how far you agree with this statement with emphasis on circulation management of a newspaper company.,Evaluation
State FOUR (4) basic business activities that are performed in the revenue cycle.,Knowledge
Elaborate on the design and production process including the rational and economic use of resources that influence the development of a building. ,Comprehension
Write down the FIVE (5) phases of the design process. ,Knowledge
Define privacy.,Knowledge
"Draw a graph showing the demand curve faced by a perfectly competitive firm. On the same graph, draw the demand curve faced by a monopolistically competitive firm. Explain your reasoning for each curve. ",Comprehension
"Imagine that you are a relative of an older adult who is initially diagnosed to be living with Parkinson's disease, suggest FOUR (4) strategies to further promote the wellbeing of the individual. ",Synthesis
Rewrite the following if statement using a switch statement.,Application
Apply the energy band diagram to explain why an intrinsic semiconductor is conductive and that its conductivity increases with temperature.,Application
Explain the purposes of scaling. ,Comprehension
How do teenagers use code in emails and instant messages?,Application
Two different soils were obtained during sampling and the distance between the two sites were only 100 meters apart. Discuss TWO soil forming factors which are most likely to explain the differences. ,Comprehension
"From the information given, can you develop a set of instructions about . . .?",Application
Elaborate the term of national income as used in building economics.,Comprehension
Distinguish between abstract date types (ADTs) and implementations of ADTs,Analysis
Given two opposing theories design an experiment to compare them.,Synthesis
"By comparing the map of the tectonic plates to the earthquake map, what inferences can you make?",Analysis
Describe diminishing of marginal product and explain the relationship between average product and marginal product by using an appropriate diagram. ,Comprehension
"How can we construct H given I, B and E?",Application
State the guidelines to design an anodic protection system,Knowledge
"in what ways is oxyperoxidase similar to other oxygenated heme proteins, and how does it differ",Analysis
"Define graphic design, product design and environmental design. Provide ONE (1) example for each. ",Comprehension
An important step in Search Engine Optimization (SEO) is to identify relevant keywords for your website. Suggest THREE (3) offline keyword research methods and TWO (2) online keyword research methods in your keyword research efforts. ,Synthesis
Compare the formation process between igneous rock and sedimentary rocks. ,Comprehension
Construct a basic diagram or figure to demonstrate your understandings on what Information System is.,Comprehension
How does your pet differ from other animals?,Analysis
Describe soil colloids and their importance. ,Comprehension
Explain the solum treatment used in the floor construction. ,Comprehension
Draw a front and back for business card layout. ,Comprehension
Each of the FOUR (4) different historical perspectives have a unique outlook on Educational Technology and defines it in a slightly different way. List and discuss the FOUR (4) perspectives. ,Comprehension
Propose an admixture to increase the workability of concrete in the fresh state without reducing the engineering performance of the hardened concrete. ,Synthesis
Critically discuss on human's need to maintain a temperature of 37°C. Provide TWO (2) points. ,Analysis
Justify two (2) lean techniques that work in both the manufacturing and service sectors. ,Evaluation
Identify TWO (2) types of personality that are relevant to aggression. ,Comprehension
Analyze the selected information.,Analysis
Explain in your own words what do you mean by the term economics?,Comprehension
 How can we combine and abstract facts about a software system to create new knowledge?,Synthesis
Explain why it is important for the width of the base quasineutral region to be small compared to the minority carrier diffusion length in the operation of a BJT.,Comprehension
Recall the main components of the flowchart,Knowledge
Use philanthropy approach to manage corporate social responsibility effectively.,Application
Explain the conditions where underpinning are usually considered for an existing building construction works. ,Comprehension
Explain how changes in amino acid ionization states could affect the catalytic activity of an enzyme. ,Comprehension
"Propose solutions to reinforced concrete flat roof defects experienced in Malaysia, such as water ponding, material exposure to solar radiation, poor maintenance culture and concrete spalling due to leaks from cold joints and stress cracks. ",Synthesis
Suggest FOUR (4) strategies that reduce sleep deprivation from the physiological psychology perspectives. Elaborate your answers with examples. ,Synthesis
"When quantity discounts are offered, justify why it is not necessary to check discount points that are below the EOQ or points above the EOQ that are not discount points. ",Evaluation
"CRM technology helps companies to collect information about consumer behaviour, conversations and characteristics. As a new digital marketing manager with an online retailer, suggest FIVE (5) ways how you can collect data and push customised information to customers. ",Synthesis
Analyze the product-market options that are available to Associated Meats Sdn Bhd.,Analysis
Explain why lossy compression gives better compression.,Comprehension
Show me how you would check the brake lights are working on this car,Application
Melting temperature (Tm) is an important criteria to consider when designing primers for PCR amplification. Comment. ,Evaluation
Label the human communication process diagram below.,Knowledge
A client wishes to renovate his balcony at first floor by replacing the metal handrail with glass panel. Recommend a suitable type of glass to the client and justify your answer. Please be reminded that safety is the major factor in all cases. ,Evaluation
Draw a faced-centered cubic (FCC) cell. Calculate the packing fraction of the FCC cell. State any assumptions you have made and explain your calculations. ,Application
"Imagine that you are a relative of an older adult who survives stroke, suggest FOUR (4) strategies to further promote the wellbeing of the individual. ",Synthesis
Sketch ONE (1) movement to show repetition in shape and color. ,Comprehension
Rate the following recommendations and set the priority _____.,Evaluation
Critically  evaluate the JDBC  and pooling  method  in the context of database connections.,Evaluation
Explain FOUR (4) advantages of using multimedia in classroom. ,Comprehension
How could someone modify the Cornell Method to make it effective for researching a topic for a paper?,Application
Identify ONE (1) most likely error of the following quotation.,Knowledge
Show the value of x after running this program fragment,Application
"In a two-column table, list FIVE (5) tools used in the technology-integrated instruction and the traditional instruction respectively.",Knowledge
Briefly explain how the aggregation processes could improve the water quality in a water treatment plant.,Comprehension
Define the transition state and activation energy in relation to catalytic power of an enzyme. ,Comprehension
Explain FOUR (4) process strategies you have learned. ,Comprehension
Draw a pH denaturation profile for an enzyme. Explain what happens to the enzyme during pH denaturation. ,Comprehension
Briefly discuss how spatial compression is different from temporal compression.,Comprehension
"Response and Task-Based Learning are methods often used in an  classroom. Differentiate the two methods by describing THREE (3) characteristics for each method, and give examples of ONE (1) material and ONE (1) activity using that material. ",Analysis
Discuss any FOUR (4) underlying principles of lean manufacturing approach. ,Comprehension
Recall the following pictoral example of an implementation of some queue operations,Knowledge
Justify the title To Kill a Mockingbird .,Evaluation
Demonstrate email and social media approaches to create effective marketing plan.,Application
Calculate the variance of demand for the winery. ,Application
Identify what types of brickwork defects that require rejection from the supervisor. ,Knowledge
State a main difference between a customer and a contact.,Comprehension
Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4) ,Evaluation
Briefly  describe  THREE  (3) types  of business  process  that  traditionally organized around functional areas of business. Provide an example of each.,Knowledge
Discuss   POST   and   GET  methods   in  relation   to   idempotent   and   non-idempotent requests in the context of bank industry.,Comprehension
In one sentence explain the main idea of a written passage.,Comprehension
"The technology of VLSI is defined by the feature size. Over the years, the feature size has been reducing. Analyze and explain the reasons for doing so. ",Analysis
"Based on the above dataType class, list all the function members",Knowledge
State the advantages of no tillage. ,Knowledge
recall the supply voltage constraints,Knowledge
List and discuss briefly FIVE (5) learner-related factors when conducting an English lesson to a class of Form Two students. ,Comprehension
Draw the ‘market demand' and 'supply curve'. ,Comprehension
Prepare a research  proposal on a study that you have to conduct on the purchasing behaviour of teenagers in the Klang Valley.,Synthesis
List any THREE (3) practical approaches for payment collection  in revenue cycle.,Knowledge
Explain TWO theories of causal attribution that was proposed by Jones and Davis (1965) and Kelley (1972). ,Comprehension
"Design a sketch section of the floor slab adjoining the parapet that includes the scupper drain, drain guard, water proofing layer, and protective topping. ",Synthesis
Select the most effective solution.,Evaluation
"Video got its start on cathode ray tube television systems, but has moved on to be used in many more applications. Relate the video transmission on television sets and computer monitors with interlacing and progressive  scan techniques",Analysis
List and explain the FOUR (4) considerations when selecting a basement wall. ,Comprehension
Listen to two classmates conversing on tape and critique their performance on the basis of the skills covered this semester.,Evaluation
"Given these five corrosion inhibitors, V, W, X, Y, Z, identify which are passivators  ",Comprehension
Explain the function of International Monetary Fund (IMF). ,Comprehension
Predict what will happen next in.,Evaluation
Name and briefly discuss the EIGHT (8) documents used in the purchase and cash disbursement process of a company. ,Comprehension
Define FOUR (4) primary roles of advertising in business and society. ,Knowledge
Illustrate  your understanding for oligopoly competition and monopolistic competition using ONE (1) real life example for each.,Comprehension
Write short notes on the structure and functions of polysaccharides by giving relevant example. ,Comprehension
Briefly describe FOUR principles in selecting and purchasing breeding stock. ,Comprehension
The foundation is the base on which a building rest and its purpose is to safely transfer the load of a building to a suitable subsoil. Identify the specified bearing loads and give the explanations for each bearing load.,Comprehension
"In your opinion, identify the relationship between factors of and a country's economic system.",Comprehension
Construct a model to demonstrate how it will work.,Application
Identify the role of advertising in global women's magazines and local women's magazine. ,Comprehension
What criteria would you use to evaluate if your answer is correct?,Evaluation
Evaluate why a monopolist holds more undesirable characteristics in comparison to a perfect competitor. Give evidence from the graph to support your answer.,Evaluation
Describe consumer behaviour. ,Knowledge
Discuss the implications of Efficient Market Hypothesis for Technician (Chartist) and Fundamentalist. ,Comprehension
Can you compare your . . . with that presented in . . .?,Analysis
Explain how instructional materials can facilitate the teaching and learning process. Give ONE (1) example. ,Comprehension
Managing and engaging stakeholders have gained important grounds in corporate decision making. Provide your justifications for companies to adopt stakeholder model. ,Comprehension
Who is the first president   of USA,Knowledge
"Jason spends all his income on meat and bread. Assume bread as a giffen good, draw Jason's price consumption curve and demand curve for bread when the price of bread falls. Support your answer with explanation for 3 consumption bundles. ",Application
Choose ONE (1) activity and describe briefly how you plan to carry it out in your reading lesson. ,Knowledge
"Explain one (1) major advantage, and one (1) major disadvantage, of a fixed period system. ",Comprehension
"Considering linear multimedia and interactive multimedia, suggest the best solution to the shopping mall's management.",Synthesis
"Award the contract to the best proposal. Rank the principles of ""good sportsmanship"" in order of importance to you.",Evaluation
In a building there is always concern with fire safety. List what aspects you would assess in order to achieve strict compliance in the building design. ,Comprehension
Explain FIVE (5) characteristics of social media. ,Comprehension
Describe the electrokinetic phenomenon. ,Comprehension
Briefly explain the drawbacks of using deficiency symptoms to determine fertilizer rates. ,Comprehension
Describe the differences in the sugar compositions between unfermented and fermented cocoa beans. ,Comprehension
An electron experiences a potential difference of 5 kV in vacuum. Find the wavelength of the particle. ,Comprehension
Define and explain 'Fiscal Policy' in terms of its objectives and differentiate between the 'Discretionary Fiscal Policy' and 'Automatic Fiscal Policy'. ,Analysis
Timber and plastic are common materials used in construction industry. Elaborate FIVE (5) specific applications for each material in building construction. ,Comprehension
Identify any TWO (2) specific problems of the traditional hierarchical structures in response to the need to better manage knowledge.,Comprehension
"Explain the reason why it is not necessary to include product cost (price or price times quantity) in the EOQ model, but the quantity discount model requires the inclusion of product cost. ",Comprehension
"Evaluate the differences between the common, facing and engineering bricks in characteristics and use. ",Evaluation
Solve for the ten following fraction multiplication problems. Please make sure to show all your work.,Application
Can you defend the idea that Simon's incident with the pig's head is the most mystical in the story?,Evaluation
Provide THREE (3) examples of input devices.,Knowledge
Identify  any THREE  (3) practical  examples  for partial  views  of innovation and discuss the consequences for each of the example.,Comprehension
Revise the story and specify the type of audience that would enjoy this book.,Evaluation
Discuss the relationship between advertising and children. ,Comprehension
"Use your imagination to create a picture about the story. Then, add one new thing that was not in the story.",Synthesis
Show in a step by step manner how TQM can be implemented successfully in education sector.,Application
How is scientific progress similar to Darwinian evolution according to Kuhn,Analysis
Explain FOUR (4) categories of unintentional crisis. Provide your answer with an appropriate example for each category. ,Comprehension
List FIVE (5) functions of Department of Safety and Health as outline in OSHA 1994.,Knowledge
List and explain THREE factors that are affecting microbial biodegradation rates of petroleum hydrocarbon. ,Comprehension
Evaluate your sketch with ASSURE's model procedure. ,Evaluation
How do you analyze a marginally RCT ,Analysis
Restate the Olympic motto in your own words.,Comprehension
Write an essay on the importance of comparative genomics. ,Synthesis
"Design a record, book or magazine cover for...",Synthesis
Identify the correct definition of osmosis.,Knowledge
Explain the principle of ultrasonography in pregnancy diagnosis for farm animals. ,Comprehension
Primary structure of a protein plays a significant role in determining the native structure or the protein fold. Comment on the statement. ,Evaluation
"Trace the contents of matrix from the following statements int matrix[3][2];int j, k;for (j = 0; j < 3; j++)for (k =h 0; k < 2; k++)matrik[j][k] = j + k;",Analysis
Discuss the components that are integral to the internal control framework in a public listed company. ,Comprehension
"MLPs are frequently used to approximate functions. However, the quality of the approximation depends on the parameters of the MLP used. Discuss how this quality is affected by the number of hidden layers used in the MLP.",Comprehension
"Explain the microbe-related coupling of carbon, nitrogen, and oxygen in a lake that is experiencing a sudden bloom of cyanobacteria due to anthropogenic fertilizer inputs. ",Comprehension
Write a textbook about this topic for others.,Application
Briefly explain any TWO (2) reasons why multimedia is important for education.,Comprehension
Give the appropriate formula to calculate the velocity of the sedimentation. ,Comprehension
Explain the main disadvantage of Lineweaver-Burk plot. Suggest an alternative method to Lineweaver-Burk plot. ,Synthesis
Name the following conserved amino acids with their corresponding single letter codes: WMEADK.,Knowledge
What can I do to investigate this problem further,Analysis
Provide TWO (2) suggestions on how a Web presence help Columbiana's government.,Synthesis
Do you agree...?,Evaluation
Calculate the equilibrium level of income for this economy. ,Application
Identify a phrase as a simile,Knowledge
Take a collection of photographs to demonstrate a particular point.,Application
"In  your  opinion,  discuss  how  modern   supply  chain  management systems facilitate a pull-based  model.",Comprehension
Compose a rhythm or put new words to a known melody.,Synthesis
How to specify the impact energy and impact test temperature of the material in the Code,Application
Distinguish between stock dividend and stock split by providing one relevant example. ,Analysis
Discuss THREE (3) types of anomalies associated with database tables that have not been normalized. ,Comprehension
Briefly describe the BLOSUM scoring matrix. ,Comprehension
Explain on global and local approach in coordinating and controlling the international advertising.,Comprehension
Define soil horizon and relate it with soil profile. ,Comprehension
Complete an analogy (analogy tasks are inference tasks),Comprehension
"One of the biggest challenges in corporate governance is to deal with manipulation of accounting profits. Propose NINE (9) suggestions to the Malaysian regulatory bodies on how to prevent manipulation of accounts. Your recommendations have to be new and must not overlap with the existing Malaysian laws, guidelines and systems. ",Synthesis
"Propose with justification, the types of maintenance relevant to a library building. ",Evaluation
Use a manual to calculate an employee's vacation time.,Application
Soil algae and protozoa are usually restricted at the uppermost soil layers and smaller than their aquatic counterparts. Justify. ,Evaluation
Explain FIVE (5) disadvantages of out-of-home (OOH) advertising. ,Comprehension
"Besides silicon and germanium, name ONE (1) other material that can be used as the substrate of a transistor. ",Comprehension
Show how you would use Huffman coding to encode the following set of tokens.,Application
"As an educator, evaluate FIVE (5) advantages and FIVE (5) disadvantages of using technology in education. ",Evaluation
Class Facility is an abstract class. Explain what this means,Comprehension
Identify some of the most important possible dimensions that should be included in the data modelling design.,Knowledge
Explain 4P's of marketing. ,Comprehension
" Compare and contrast two treatments of either drapery or animals by Greek sculptors, establishing their artistic contexts",Comprehension
"Contrast the following basic BLAST programs: PSI-BLAST, PHI-BLAST and tBLASTX.",Comprehension
Determine if the winery is providing an amplifying or smoothing effect. ,Application
"Based on your opinion, discuss critically, how far you agree that race relations have become unhealthy in our country.",Evaluation
Explain 3-Tier architecture in the context of Java Web Architecture at server side.,Comprehension
Briefly explain why coating a nanoparticle or surface with a polyelectrolyte (polymer with ionizable groups) is favourable. ,Comprehension
Recite the principles of the Data Protection Act.,Knowledge
 Label the parts of the microscope shown on the right,Knowledge
Assess the reason for hazard communication and the mode of communication practice for chemical safety at worksite.,Evaluation
Compare and contrast the characteristics between hardwood and softwood. ,Analysis
Appraise the speech's effectiveness based upon the class' criteria.,Evaluation
Calculate the market demand and market supply in table form. ,Application
Explain TWO characteristics of rich media. ,Comprehension
Construct a market strategy for your product using a known strategy as a model.,Application
Show in a step by step manner how TQM can be implemented successfully in education sector.,Application
"In a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.",Application
How could you re-write this story with a city setting?,Synthesis
Explain types of price discriminations.,Comprehension
Can you please analyze modern contemporary culture and tell me how your work plays a significant part in the remains of our post-modernist culture ?,Analysis
Illustrate how the Variable Length Encoding algorithm can be used to encode symbols 'SOOOSAY T '.,Application
 Outline your experience in working with service users,Comprehension
"The internet has been considered as a low cost option for selling products and services. From a firm's perspective, explain FOUR (4) factors that add to the cost of doing business on the internet. ",Comprehension
"Draw a technology enhanced language learning classroom sketch for a writing lesson with 12 high proficiency students, aged 10. You should include FIVE (5) basic technology facilities with label which are essential to the integration of technology in the classroom. ",Comprehension
how do we devise a way to enforce the laws,Synthesis
State in your own words the rule for balls and strikes in baseball.,Comprehension
Correctly label the brain lobes indicated on the diagram below,Knowledge
Critically review how a shift in the mental model with a different set of assumptions could change Yahoo.,Evaluation
Discuss the comparison between 'Quantitative Instruments' and 'Qualitative Instruments' of monetary policy. ,Comprehension
Draw the face-centered cubic cell and determine its packing fraction. State and explain the assumptions you have made. ,Application
"Marketers theorize that just as humans pass through stages in life from infancy to old age, products also pass through a product life cycle. Explain all FOUR (4) stages of a product life cycle. ",Comprehension
Describe the THREE (3) roles for social media in branding.,Knowledge
List FIVE (5) differences between forward and future market. ,Knowledge
Distinguish between the following giving suitable examples,Analysis
Briefly explain the Auger process. ,Comprehension
"Illustrate with a labeled drawing the pathway of sulfate assimilation in leaf mesophyll cells. In your answer, describe how sulfate is transported from the root to leaf cells, the energy requirements of sulfate assimilation, and the fate of unassimilated sulfate. ",Comprehension
Briefly discuss any TWO (2) consequences for whistle-blowing activity.,Comprehension
Decide which method of solving a problem was most effective ,Evaluation
Explain what is happening in the first picture of the story.,Comprehension
Analyze SIX (6) types of modern construction problems as to how they negatively impact the various building functions. ,Analysis
"“Goods and services design could help manufacturers to gain competitive advantages."" Justify the statement with any THREE (3) strategies. ",Evaluation
Sketch a diagram to illustrate the activities and products in the construction industry. ,Application
List THREE (3) usages of instructional materials to facilitate classroom teaching and learning process. ,Knowledge
Stock market serves as an important predictor of economic activities. Explain how the stock market values can predict real economic activity. ,Comprehension
Identify FOUR (4) statements should be avoided by spokesperson as the representative of an organization during a press conference. Elaborate your answer with an example for each statement. ,Comprehension
How would the U.S.A. be different if the South had won the Civil War?,Synthesis
"Base on the case study given, summarize THREE (3) ISM security problems.",Comprehension
Recall four facts from the story,Knowledge
"Given an argument on any position, enumerate the logical fallacies in that argument.",Evaluation
Calculate the percent invested in inventory. ,Application
Determine the type of MOSFET. ,Application
Calculate the balance of trade when the economy is at equilibrium. ,Application
What season are we in right now?,Knowledge
Analyse the challenges facing a government in managing the construction economy and suggest the ways to overcome them.,Synthesis
"If your story happened in a foreign land, compare that land to the United States.",Analysis
List any five departments and discuss the relations between these departments and the importance of depending on each other.,Analysis
Standard ad formats such as leaderboard and skyscraper are common in digital display advertising. Propose FIVE (5) other creative ad formats which are more interactive and engaging. ,Synthesis
Classify soil organisms according to their ecology and state TWO examples for each group. ,Comprehension
Briefly describe the author's approach to the liabilities of the GOTO statement,Comprehension
Write THREE (3) categories of color. ,Knowledge
Identify FIVE (5) strategies to make hypermarket retail layout to be more attractive in responding to customers' various shopping behaviors.,Comprehension
Distinguish Paradox of the Commons from Tragedy of the Commons.,Analysis
Memorize and recall the periodic table,Knowledge
"In  your  opinion,  discuss  how  modern   supply  chain  management systems facilitate a pull-based  model.",Comprehension
Explain the differences between forward and futures contract. ,Comprehension
"If notes are available on the professor’s website, how should those notes be used?",Application
Differentiate between qualitative research and quantitative research in terms of their goal and design.,Analysis
Justify if DHT`s supply chain performance is better than PLI. ,Evaluation
"Identify a property (commutative, additive, etc(",Knowledge
"""HTTP POST method is better suited to send confidential information compared to HTTP GET method in web applications."" Justify the statement.",Evaluation
Can you think of an original way for collect and develop the . . . ?,Synthesis
"Enzyme therapy is applied clinically to treat Gaucher disease. Describe the cause of the disease, the therapeutic enzyme and its function. ",Comprehension
Estimate expenditure on HIV/AIDS education,Evaluation
Design costumes for the characters.,Synthesis
Critically analyze the image above and discuss the strategic decisions associated with the appeals of the advertisement.,Analysis
Can you develop method to handle the following case . . . ? ,Synthesis
Discriminate the pros and cons of ____.,Analysis
Sketch ONE (1) organic object in one layout to show harmony in shape and color. ,Comprehension
"The pre-planning stage of a lesson takes into consideration several factors. Name 
FIVE (5) external factors and briefly explain the importance of each of the factors. ",Comprehension
Sketch the 1-V curve of a zener diode and explain what a zener breakdown is. ,Application
Describe how soils are involved in the greenhouse effects. ,Comprehension
Indicate whether S2 or S3 is useful for genetic linkage analysis. Justify your answer. ,Evaluation
Illustrate the needs of timber preservation and the techniques. ,Comprehension
Discuss the importance of Philip Crosby's suggestion on “do it right the first time” by manufacturing company. ,Comprehension
What criteria would you use to assess the validity of a business contract?,Evaluation
State in one word ...,Comprehension
Identify ONE (1) most likely error of the following quotation.,Knowledge
"Justify the choice of supplier. From your choice, determine the optimal order quantity and total annual cost of ordering, purchasing and holding the component. ",Evaluation
Give FIVE (5) differences between GIF and SWF.,Comprehension
"“Instead of focusing only on investing in local market, some investors also invest in foreign market”.  Justify above statement by providing FOUR (4) benefits of investing in foreign market. ",Evaluation
Draw the diagrams for a centralized database and a distributed database.,Comprehension
Explain the change in conductivity for a metal and an intrinsic semiconductor as temperature increases. ,Comprehension
Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,Synthesis
"As a fermentation technologist, you are required to maximise the production of citric acid through chemostat process. The chemostat process is going to be operated at dilution rate of 0.25 h-1 with 30 g/L of sucrose concentration in the feeding tank. Evaluate the possibilities in employing chemostat for citric acid production.",Evaluation
Name  the  TWO  (2) categories and explain the differences between the two categories.,Comprehension
Draw TWO (2) point perspectives with TWO (2) geometrical forms.,Comprehension
Briefly  discuss  how  TQM  could  be  applied  m  the  management  of  the newspapers' editorials.,Application
Suppose that Japan and South Korea are trading partners. The exchange rate of Yen for South Korean Won (KRW) is floating freely. Japanese had reduced their imports from South Korea due to lack of demand for Korean products. Explain what will happen to Yen by using an appropriate diagram. Give five reasons why demand for a foreign currency may increase. ,Analysis
Find the errors and rewrite the corrected codes.,Comprehension
How would you classify the geographic location of your school,Comprehension
Apply Porter's five competitive forces analysis to examine the summer job industry for your uncle.,Application
"In soil pH, define buffering and explain why it is important in soils. ",Comprehension
Describe how SPATIAL Compression and TEMPORAL Compression are used in video compression.,Application
List THREE factors in determining economic thresholds for weeds. ,Knowledge
Explain how RFID provides value to businesses.,Comprehension
Are you a . . . person?,Evaluation
"Describe the effectiveness of advertising value of products, price, competition, consumer and business.",Comprehension
List the advantages and limitations of protein crystal structure determination using X-Ray crystallography. ,Comprehension
"If your story occurred long ago, compare that time with today in a good paragraph. If it was a modern story, compare it with a long time ago and tell what would be different.",Analysis
Devise a different way of using X,Synthesis
